date,model,symbol,regime,score,entry,stop,final_stop,target,exit,exit_reason,hold_days,ret,r_multiple,exit_date,cost_pct,has_target
2024-09-02,momentum,TORNTPHARM,bull,0.6922085507022396,3372.61375032137,3247.8762036603716,3247.8762036603716,3622.0888436433665,3334.328125,time,20,-0.013851915207521657,-0.3069294398215121,2024-09-30,0.0025,True
2024-09-02,momentum,LUPIN,bull,0.6874503551480907,2205.195742422895,2132.104873655681,2132.104873655681,2351.377479957323,2132.104873655681,stop,13,-0.03564484395244999,-1.0,2024-09-19,0.0025,True
2024-09-02,momentum,BIKAJI,bull,0.6870163055430468,843.1362544269996,788.7910246254814,788.7910246254814,951.8267140300359,951.8267140300359,target,14,0.12641209342777343,2.0,2024-09-20,0.0025,True
2024-09-02,momentum,GABRIEL,bull,0.6819575915261336,534.2893324363681,499.79645619120606,499.79645619120606,603.2750849266922,499.79645619120606,stop,6,-0.06705842209664564,-1.0,2024-09-10,0.0025,True
2024-09-02,momentum,COLPAL,bull,0.6757317670371348,3483.2692124303308,3379.8937905436,3379.8937905436,3690.020056203792,3690.020056203792,target,20,0.056855401826437724,2.0,2024-09-30,0.0025,True
2024-09-02,momentum,OFSS,bull,0.6681877261022503,10184.739799300538,9678.18623210365,9678.18623210365,11197.846933694314,11197.846933694314,target,9,0.09697305030447162,2.0,2024-09-13,0.0025,True
2024-09-02,momentum,ZENSARTECH,bull,0.6646990171061006,758.5089175806069,716.0238893852724,716.0238893852724,843.4789739712759,716.0238893852724,stop,12,-0.0585112441800259,-1.0,2024-09-18,0.0025,True
2024-09-02,momentum,BBTC,bull,0.6586109394799401,2429.6504057456646,2255.6443366434523,2255.6443366434523,2777.662543950089,2777.662543950089,target,10,0.14073547839699135,2.0,2024-09-16,0.0025,True
2024-09-02,control_naive_low,CREDITACC,bull,-1.047484822202949,1214.25,1155.463756585766,1155.463756585766,1331.8224868284678,1197.5999755859375,time,20,-0.016212188111231204,-0.2832299437257633,2024-09-30,0.0025,True
2024-09-02,trend_lowbeta,GVT&D,bull,1.1766261755485894,1702.6582839626915,1471.114418237425,1633.23845701677,,1633.23845701677,stop,39,-0.04327143816806084,-0.29981285286257614,2024-10-28,0.0025,False
2024-09-02,trend_lowbeta,TECHNOE,bull,1.12587513061651,1621.0556102704184,1408.844897685707,1455.9505569553025,,1455.9505569553025,stop,38,-0.10435033275173927,-0.7780241218935091,2024-10-25,0.0025,False
2024-09-02,trend_lowbeta,SUZLON,bull,1.1224399164054337,73.80999755859375,65.8208776676522,73.51522910092402,,73.51522910092402,stop,23,-0.0064936115352900985,-0.036896236593464485,2024-10-04,0.0025,False
2024-09-02,trend_lowbeta,TATAINVEST,bull,1.119305120167189,717.3703485960633,638.2005623748713,638.2005623748713,,638.2005623748713,stop,24,-0.11286110758708107,-1.0,2024-10-07,0.0025,False
2024-09-02,trend_lowbeta,KALYANKJIL,bull,1.1107562695924764,634.59603568156,570.2479196866373,675.4198902956671,,675.4198902956671,stop,24,0.0618304595659222,0.6344219093738219,2024-10-07,0.0025,False
2024-09-02,trend_lowbeta,BSE,bull,1.110325235109718,914.7308326745874,835.2299777810265,1207.0398644012496,,1207.0398644012496,stop,19,0.31705742748058235,3.676803628313403,2024-09-27,0.0025,False
2024-09-02,trend_lowbeta,TRENT,bull,1.108516196447231,7164.270851131066,6613.865913500914,7490.519114838779,,7490.519114838779,stop,35,0.043038236966041976,0.5927422546614913,2024-10-22,0.0025,False
2024-09-02,trend_lowbeta,NEULANDLAB,bull,1.1018416927899686,12516.48363992779,11236.632841785755,11236.632841785755,,11236.632841785755,stop,24,-0.10475322342604992,-1.0,2024-10-07,0.0025,False
