date,model,symbol,regime,score,entry,stop,target,exit,exit_reason,hold_days,ret,r_multiple,exit_date,cost_pct
2026-03-13,momentum,ASTRAL,neutral,0.7205000459077732,1602.7792043386848,1522.0198595112377,1764.2978939935792,1522.0198595112377,stop,12,-0.05288706804332971,-1.0,2026-04-02,0.0025
2026-03-13,momentum,ADANIENSOL,neutral,0.7180914092255607,987.5,936.452367551781,1089.595264896438,936.452367551781,stop,6,-0.054193805010854745,-1.0,2026-03-23,0.0025
2026-03-13,momentum,GVT&D,neutral,0.7149715521700287,3566.173103207306,3353.156824497137,3992.205660627644,3992.205660627644,target,11,0.11696491241190093,2.0,2026-04-01,0.0025
2026-03-13,momentum,IPCALAB,neutral,0.7082263600883998,1560.1832581999101,1483.2631637123527,1714.023447175025,1483.2631637123527,stop,6,-0.051801961217238957,-1.0,2026-03-23,0.0025
2026-03-13,momentum,ACUTAAS,neutral,0.7031128038745474,2062.199951171875,1950.8231428917989,2284.9535677320273,2284.9535677320273,target,2,0.10551746767260334,2.0,2026-03-17,0.0025
2026-03-13,momentum,POWERINDIA,neutral,0.6982084920299055,24189.22504308898,22768.181940005186,27031.311249256567,27031.311249256567,target,16,0.11499389247092012,2.0,2026-04-09,0.0025
2026-03-13,momentum,J&KBANK,neutral,0.6978781788419539,121.13999938964844,112.63905689410676,138.1418843807318,112.63905689410676,stop,6,-0.07267452978679884,-1.0,2026-03-23,0.0025
2026-03-13,control_naive_low,VBL,neutral,-1.0021225510301597,400.27177372908926,379.0576496275785,442.7000219321108,442.7000219321108,target,19,0.10349860141958883,2.0,2026-04-15,0.0025
2026-03-13,control_naive_low,AMBUJACEM,neutral,-1.002238483083633,423.45394369949406,401.51288564115066,467.33605981618086,401.51288564115066,stop,6,-0.05431450872001792,-1.0,2026-03-23,0.0025
2026-03-13,control_naive_low,EMAMILTD,neutral,-1.0025300910673947,416.1499938964844,396.09879211908395,456.2523974512852,396.09879211908395,stop,6,-0.05068263143454016,-1.0,2026-03-23,0.0025
2026-03-13,control_naive_low,BAJAJHLDNG,neutral,-1.0025311115798354,9389.329096391211,8942.722012014297,10282.54326514504,8915.219678996113,stop,10,-0.052994493539194665,-1.0615806017868141,2026-03-30,0.0025
2026-03-13,control_naive_low,TITAGARH,neutral,-1.0026658494189888,635.0,603.0724146495882,698.8551707008237,603.0724146495882,stop,6,-0.05277966196915257,-1.0,2026-03-23,0.0025
2026-03-13,control_naive_low,LEMONTREE,neutral,-1.0028764224995552,101.11000061035156,94.68584114428684,113.95831954248101,114.0,target,15,0.12498491061060063,2.0064880795284066,2026-04-08,0.0025
2026-03-13,control_naive_low,CONCOR,neutral,-1.00309733162939,452.21758740791404,432.48866760037134,491.67542702299943,432.48866760037134,stop,6,-0.046127051129585095,-1.0,2026-03-23,0.0025
2026-03-13,control_naive_low,IRCON,neutral,-1.0031584906387838,129.37995190037122,120.31624526229014,147.5073651765334,120.31624526229014,stop,6,-0.07255495445739985,-1.0,2026-03-23,0.0025
2026-03-13,control_naive_low,COLPAL,neutral,-1.00317783248174,1937.1639502232842,1851.6744947441034,2108.142861181646,1851.6744947441034,stop,6,-0.046631244270433136,-1.0,2026-03-23,0.0025
2026-03-13,control_naive_low,LATENTVIEW,neutral,-1.003221742891786,280.95001220703125,257.4950211244507,327.8599943721923,257.4950211244507,stop,6,-0.08598457043417612,-1.0,2026-03-23,0.0025
2026-03-13,control_naive_low,RVNL,neutral,-1.0033289952882034,270.4071571956144,252.35146077143776,306.51855004396765,252.35146077143776,stop,6,-0.06927225784787577,-1.0,2026-03-23,0.0025
2026-03-13,control_naive_low,PATANJALI,neutral,-1.0033333886262683,479.88827192473576,456.5586009367858,526.5476139006357,456.5586009367858,stop,6,-0.05111479713679873,-1.0,2026-03-23,0.0025
2026-03-13,control_naive_low,EXIDEIND,neutral,-1.0037225248849937,295.18543677654833,281.16699113607024,323.2223280575045,323.2223280575045,target,17,0.09248060469080571,2.0,2026-04-10,0.0025
2026-03-13,control_naive_low,TATACHEM,neutral,-1.004041329599905,659.8547746990986,634.5513344025173,710.4616552922611,634.5513344025173,stop,4,-0.040846983710347284,-1.0,2026-03-19,0.0025
2026-03-13,control_naive_low,DLF,neutral,-1.0042556901489859,536.2672217891202,508.7825063164496,591.2366527344614,508.7825063164496,stop,6,-0.05375190270062519,-1.0,2026-03-23,0.0025
2026-03-13,control_naive_low,PIDILITIND,neutral,-1.004347211093083,1331.2145546457368,1277.4973712769206,1438.6489213833693,1277.4973712769206,stop,10,-0.042852010261119344,-1.0,2026-03-30,0.0025
2026-03-13,control_naive_low,PCBL,neutral,-1.0043633114561485,251.34075841716128,229.10288138639834,295.8165124786872,229.10288138639834,stop,6,-0.09097700297718431,-1.0,2026-03-23,0.0025
