symbol,model,date,exit_date,entry,stop,exit,qty,value,cost,exit_reason,hold_days,r_multiple,pnl,pct
COHANCE,momentum,2024-11-05,2024-11-11,1351.0,1266.0914860801158,1266.0914860801158,118,159418.0,398.545,stop,4,-1.0,-10417.749642546332,-0.0653486409473606
MCX,momentum,2024-10-22,2024-11-12,1275.193205854869,1216.9132228837389,1216.9132228837389,148,188728.5944665206,471.8214861663015,stop,15,-1.0,-9097.258965893549,-0.048202865027468594
JUBLPHARMA,momentum,2024-11-05,2024-11-13,1229.5528431348398,1132.226309915617,1132.226309915617,102,125414.38999975366,313.53597499938417,stop,6,-1.0,-10240.842363360101,-0.08165603933791184
PAYTM,momentum,2024-11-12,2024-11-25,791.0,728.7077127344351,915.5845745311299,156,123396.0,308.49,target,7,2.0,19126.70362685626,0.15500262266893788
ASTERDM,momentum,2024-11-12,2024-11-27,431.9797341019861,411.41756455161976,473.1040732027187,450,194390.88034589373,485.97720086473436,target,9,2.0,18019.975394464953,0.09269969538900544
DEEPAKFERT,momentum,2024-10-29,2024-11-28,1306.6662675536054,1106.7435564509783,1333.9337158203125,46,60106.648307465846,150.2666207686646,time,20,0.13638994847718827,1104.0359994998623,0.01836795147605544
FSL,momentum,2024-10-29,2024-11-28,333.39511783023977,303.142766694047,349.268798828125,306,102018.90605605337,255.04726514013342,time,20,0.5247090028283639,4602.299120212748,0.045112217902866514
COFORGE,momentum,2024-11-12,2024-12-02,1597.5770473190207,1532.3512965832633,1728.0285487905355,121,193306.8227256015,483.26705681400375,target,12,2.0,15301.364621239287,0.07915584357288585
ABSLAMC,momentum,2024-11-05,2024-12-05,784.7316054486968,735.3010442080554,809.0853271484375,202,158515.78430063673,396.28946075159183,time,20,0.49268551860417287,4523.162322596036,0.02853446010157278
COFORGE,momentum,2024-12-05,2024-12-12,1729.8823640975372,1687.1596288048127,1815.3278346829863,118,204126.1189635094,510.31529740877346,target,5,2.0,9572.250231674223,0.04689380408680286
JUBLPHARMA,momentum,2024-11-28,2024-12-13,1177.3473979663288,1089.4951595945183,1089.4951595945183,114,134217.60336816148,335.5440084204037,stop,11,-1.0,-10350.699182806797,-0.07711879010694767
NEULANDLAB,momentum,2024-11-28,2024-12-16,16615.50666603391,15066.450456249488,15066.450456249488,6,99693.03999620347,249.23259999050867,stop,12,-1.0,-9543.569858697047,-0.09572955001733809
