symbol,model,date,exit_date,entry,stop,exit,qty,value,cost,exit_reason,hold_days,r_multiple,pnl,pct
JUBLFOOD,trend_lowbeta,2011-09-16,2011-09-30,87.9295664538872,77.04714709946471,77.04714709946471,1228,107977.50760537348,269.9437690134337,stop,10,-1.0,-13633.55473624426,-0.12626291381044794
SUNPHARMA,trend_lowbeta,2011-08-09,2011-10-03,220.30439169476142,199.00476377813015,204.81273008039784,622,137029.3316341416,342.573329085354,stop,36,-0.7273207623625817,-9978.3868532195,-0.07281934994663092
JUBLFOOD,trend_lowbeta,2011-09-30,2011-10-04,77.15176539928194,66.1219236294931,66.1219236294931,1192,91964.90435594408,229.9122608898602,stop,2,-1.0,-13377.483650478163,-0.14546292136293099
ASIANPAINT,trend_lowbeta,2011-09-16,2011-10-14,266.34733236975734,249.44413882108284,254.67532218154722,790,210414.3925721083,526.0359814302708,stop,19,-0.6905210044835234,-9746.924030116268,-0.046322515826839314
WOCKPHARMA,trend_lowbeta,2011-08-09,2011-10-19,364.1108797694594,306.37315438508244,311.99416296528733,229,83381.39146720621,208.45347866801552,stop,47,-0.9026458257095481,-12143.181626823423,-0.1456341926315696
ITC,trend_lowbeta,2011-08-09,2011-11-11,81.8174490518079,74.89891541124645,86.131103515625,1915,156680.41493421214,391.7010373355304,time,60,0.6234925907604667,7868.947260874219,0.05022291563484994
CHAMBLFERT,trend_lowbeta,2011-10-24,2011-11-14,60.236773199339694,51.28021203766345,51.452152504584305,1417,85355.50762346435,213.38876905866087,stop,11,-0.9808028478991961,-12661.19629352705,-0.14833484851827497
JUBLFOOD,trend_lowbeta,2011-10-10,2011-11-16,73.92717264894928,60.59863567032947,67.75037034994314,969,71635.43029683185,179.08857574207963,stop,23,-0.4634268794027654,-6164.41000347903,-0.08605252984362484
TITAN,trend_lowbeta,2011-09-30,2011-11-17,191.68575988207547,173.8735981912423,182.0277951581689,738,141464.0907929717,353.66022698242926,stop,29,-0.5422118264779129,-7481.238193225469,-0.052884362040498525
LUPIN,trend_lowbeta,2011-11-11,2011-11-17,440.8678683075172,406.62535127263794,406.62535127263794,373,164443.7148787039,411.1092871967598,stop,4,-1.0,-13183.568141206722,-0.0801707024858391
BATAINDIA,trend_lowbeta,2011-09-30,2011-11-18,275.6367362391583,248.6600243980119,271.83755344432603,487,134235.0905484701,335.5877263711752,stop,30,-0.1408319448717082,-2185.7897474545007,-0.016283296256765646
ASIANPAINT,trend_lowbeta,2011-10-17,2011-11-23,275.1042742214504,252.24786039371241,252.24786039371241,560,154058.39356401222,385.14598391003057,stop,23,-1.0,-13184.7377274433,-0.08558272887588536
ITC,trend_lowbeta,2011-11-18,2011-11-23,81.27066377893605,76.93983404941471,76.93983404941471,2853,231865.20376130455,579.6630094032614,stop,3,-1.0,-12935.520227727646,-0.055788967114894124
IDEA,trend_lowbeta,2011-10-10,2011-12-09,55.208965603672006,48.23024440785262,49.68924890927491,1850,102136.58636679321,255.34146591698303,stop,38,-0.7909352644297768,-10466.817350551613,-0.10247862908755485
BATAINDIA,trend_lowbeta,2011-11-18,2011-12-12,267.5297399095748,250.731567099605,250.731567099605,735,196634.35883353747,491.5858970838437,stop,14,-1.0,-12838.242912411646,-0.06528992689054904
ASIANPAINT,trend_lowbeta,2011-11-28,2011-12-19,259.867441517284,235.60653411509426,235.60653411509426,498,129413.98587560744,323.5349646890186,stop,14,-1.0,-12405.46685097952,-0.09585878038640769
BATAINDIA,trend_lowbeta,2011-12-13,2011-12-19,253.0225380729994,225.38298507787914,225.38298507787914,429,108546.66883331674,271.36667208329186,stop,4,-1.0,-12128.734906989881,-0.1117375138026083
JUBLFOOD,trend_lowbeta,2011-11-18,2011-12-20,76.35898730090757,66.09565553662989,67.89282430645763,1204,91936.22071029272,229.8405517757318,stop,20,-0.8248942145587732,-10423.100797093464,-0.11337317018869524
SIEMENS,trend_lowbeta,2011-11-28,2011-12-20,349.1291908902301,309.9685390986465,309.9685390986465,308,107531.79079419088,268.8294769854772,stop,15,-1.0,-12330.310228793234,-0.1146666500922753
HINDUNILVR,trend_lowbeta,2011-09-30,2012-01-05,257.7434107739154,242.7603587680602,302.7226257324219,877,226040.9712487238,565.1024281218096,time,60,3.002006196129409,38881.669090488365,0.17201159982499362
SUNPHARMA,trend_lowbeta,2011-10-10,2012-01-12,211.06054313175588,191.95964742176366,234.5342559814453,676,142676.92715706697,356.6923178926674,time,60,1.228932569764761,15511.53756849739,0.1087179117014582
ACC,trend_lowbeta,2011-12-13,2012-02-24,951.5934973601285,867.4398482898499,1047.08014307454,140,133223.089630418,333.05772407604496,stop,49,1.1346702937940167,13035.072675941574,0.09784394516072954
ITC,trend_lowbeta,2011-11-28,2012-02-27,79.99478893925776,74.57143517021112,85.98934173583984,2230,178388.3793345448,445.97094833636197,time,60,1.1053221036022978,12921.881788041686,0.07243679120941132
HEROMOTOCO,trend_lowbeta,2011-12-20,2012-02-27,1181.8112821119962,1037.5074569874241,1233.2344632198938,78,92181.2800047357,230.45320001183927,stop,45,0.35635355517087547,3780.5549264041706,0.04101217650926467
ITC,trend_lowbeta,2012-02-27,2012-03-02,85.92858071934442,82.40666232292163,82.40666232292163,2847,244638.66930797359,611.596673269934,stop,4,-1.0,-10638.49834788562,-0.04348657707295204
TCS,trend_lowbeta,2012-01-12,2012-03-14,391.28402094900497,359.27132897079866,413.18194796146184,372,145557.65579302984,363.89413948257464,stop,41,0.6840389126714058,7782.1347091513835,0.053464276178072645
BATAINDIA,trend_lowbeta,2011-12-20,2012-03-20,232.00847004359767,195.25966006601917,309.51531982421875,309,71690.61724347169,179.2265431086792,time,60,2.1090982218991643,23770.390039103237,0.33156905259129743
ASIANPAINT,trend_lowbeta,2011-12-20,2012-03-20,237.28053086264882,213.27090491979217,265.03955078125,474,112470.97162889554,281.17742907223885,time,60,1.1561621153394128,12876.598012344723,0.11448819038241975
APOLLOHOSP,trend_lowbeta,2011-12-20,2012-03-20,509.6638151807285,391.03601737357917,573.8084106445312,96,48927.72625734993,122.31931564337484,time,60,0.5407214552535257,6035.561848881692,0.12335667954680458
JUBLFOOD,trend_lowbeta,2011-12-20,2012-03-20,71.24243907438273,58.612339686386946,101.1683578491211,901,64189.43760601884,160.4735940150471,time,60,2.369412769877433,26802.77922202422,0.41755747084955
BAJAJ-AUTO,trend_lowbeta,2012-01-05,2012-03-29,999.9943614955093,916.287319941502,1114.4158587579466,140,139999.2106093713,349.9980265234283,stop,57,1.3669279804688008,15669.011590217786,0.11192214243220118
HINDUNILVR,trend_lowbeta,2012-01-05,2012-04-03,303.0304420349811,284.15650031912304,310.7264709472656,624,189090.9958298282,472.7274895745705,time,60,0.4077594933875557,4329.594551690978,0.022896883760596308
PETRONET,trend_lowbeta,2012-03-05,2012-04-10,51.97981380981236,47.53036583720244,49.33450435958341,2725,141644.99263173869,354.1124815793467,stop,23,-0.5945253133676455,-7562.580733453236,-0.053391091297629624
PETRONET,trend_lowbeta,2012-04-12,2012-04-25,50.60138240430044,45.555672293153755,45.555672293153755,2581,130602.16798549943,326.5054199637486,stop,9,-1.0,-13349.483216833336,-0.10221486689497765
HEROMOTOCO,trend_lowbeta,2012-02-27,2012-05-07,1237.9359670356757,1103.4065330644362,1237.2982182895398,90,111414.23703321081,278.53559258302704,stop,46,-0.004740588935148972,-335.93297973525915,-0.00301517102913089
JUBLFOOD,trend_lowbeta,2012-03-20,2012-05-11,100.91059980154661,89.41068274902935,100.12045450586764,1121,113120.78237753375,282.80195594383434,stop,35,-0.06870878216517312,-1168.5548323999578,-0.010330151611752268
